-1.0021229763131643, -0.03522137279618942
-0.9999675310262631, -0.15671931709624487
-0.9936164783008397, -0.277501108586228
-0.9830820451360903, -0.39244363460286413
-0.9697616028687418, -0.5022735282412509
-0.9517949009067767, -0.6048021566452402
-0.930589790871947, -0.6963649134842655
-0.9047436612850135, -0.7784307853760613
-0.8765936157066516, -0.8487954190369402
-0.8452034153412543, -0.9089260543704669
-0.8087302767385133, -0.9493153261443847
-0.7694816093181984, -0.9802007261143895
-0.7284128657317971, -0.9920644087632002
-0.6841127009292148, -0.9900347268966043
-0.637513860277717, -0.9741081870862605
-0.5886198372056454, -0.9428210428569472
-0.5360280202337604, -0.8976422808263975
-0.4816073935249341, -0.8371011676627078
-0.42489333110970473, -0.760467576842438
-0.37099147850963843, -0.677968519836257
-0.30872286503092017, -0.5837909318833816
-0.25067605970328777, -0.47935139817641836
-0.18844936736467122, -0.36760885252088693
-0.127634020076149, -0.2507379540595678
-0.06495667548143791, -0.13241029597971088
-0.0027509437128723224, -0.011885271472851233
-0.06600819741232455, 0.11276898533403634
-0.12924798397006843, 0.2301045097648169
-0.19108515904857204, 0.3459710475778637
-0.2533782265256832, 0.4574480926794171
-0.3142477219535038, 0.5586736723119088
-0.37137051548472555, 0.6532984190925364
-0.4307937315790338, 0.734758181167027
-0.48645627206337605, 0.8037621244887685
-0.540691747070086, 0.8610508558662266
-0.5930302904871894, 0.9051588821100089
-0.6434631687438314, 0.9324268370320621
-0.6896742388493876, 0.9494328462000275
-0.7344407763356023, 0.9474049110476026
-0.7759042773246291, 0.9292635376685465
-0.8131354898775446, 0.896468979109739
-0.8494042629222893, 0.8512290820832079
-0.8809726281331192, 0.7906023799251436
-0.9087768243056412, 0.7160561125391094
-0.9342264497757786, 0.6319867594932815
-0.9545232684417357, 0.5383838405026349
-0.9729249022322571, 0.4323320896159233
-0.9847815980243844, 0.3196690255923229
-0.9933666981743997, 0.2040662416190835
-1.000545693416834, 0.08553072455288846
0.05909321822231517, -0.1306793022363406
0.12234348506508397, -0.2524060660927856
0.18418764700027168, -0.371200096856275
0.2464772210490409, -0.481213395482607
0.30735370333354495, -0.585366468065541
0.3649463629767413, -0.6814567080355611
0.42344731398880997, -0.7673042161073735
0.48144346460548615, -0.8370487662375807
0.5342885551321528, -0.8979916236605794
0.5871056982320848, -0.9472245092818072
0.6361499387228551, -0.9788784634870118
0.6828291282262144, -0.9966180926067585
0.7271362798854804, -0.9975159036906054
0.7686172480162163, -0.9866932626876563
0.8081890575581485, -0.9575668038877567
0.8430622059803374, -0.913785413193934
0.8741729320783898, -0.8568163305097523
0.9024522345053985, -0.7859311760259424
0.9279088468322199, -0.7047893159305572
0.9486720381818095, -0.6111881436540818
0.9661496601759203, -0.5087922655270818
0.9789495816203382, -0.4005239343574867
0.9898665451885162, -0.284929883955102
0.9951765562680785, -0.16492363355700213
0.9976900779600157, -0.04563877611148759
0.994128527765533, 0.07879190128152347
0.9873128490706482, 0.1988435662480672
0.9777076678448218, 0.3152463453115828
0.9639191061796701, 0.42580985890175116
0.945947164075192, 0.5305341070185721
0.9251979464389701, 0.6264863565690908
0.8998129493931559, 0.7107461014595473
0.8711895442744781, 0.7840399747850404
0.8379338531745506, 0.8441775969752502
0.8028441121951686, 0.8911484877451517
0.7640600707443159, 0.9227640142385961
0.7220393679347694, 0.9426817959294661
0.6782020823874779, 0.9421141138239207
0.631126388767322, 0.9305805601534118
0.5817607528691049, 0.901490782351101
0.5286990697852452, 0.8577775135099441
0.4766015729237276, 0.8008870329634532
0.41987004336678946, 0.7315721745192898
0.3627070754096364, 0.6476215980370839
0.30369783057383337, 0.5556274027978443
0.2437785476549874, 0.4541223488980075
0.18247761382695216, 0.34530380276457673
0.12165877311008777, 0.22989665077847898
0.05944430777066767, 0.11303099245967263
