0.00568	0.00653	0
0.03291	0.00653	0
0.08709	0.00653	0
0.16763	0.00653	0
0.27369	0.00653	0
0.40414	0.00653	0
0.55759	0.00653	0
0.73243	0.00653	0
0.9268	0.00653	0
1.13863	0.00653	0
1.36568	0.00653	0
1.60555	0.00653	0
1.8557	0.00653	0
2.11346	0.00653	0
2.37611	0.00653	0
2.64087	0.00653	0
2.90492	0.00653	0
3.16548	0.00653	0
3.41977	0.00653	0
3.6651	0.00653	0
3.89887	0.00653	0
4.11861	0.00653	0
4.32198	0.00653	0
4.50682	0.00653	0
4.67119	0.00653	0
4.81333	0.00653	0
4.93174	0.00653	0
5.02516	0.00653	0
5.09261	0.00653	0
5.13337	0.00653	0
0.01475	0.03261	0
0.04193	0.03261	0
0.09601	0.03261	0
0.17641	0.03261	0
0.28228	0.03261	0
0.4125	0.03261	0
0.56569	0.03261	0
0.74022	0.03261	0
0.93424	0.03261	0
1.1457	0.03261	0
1.37235	0.03261	0
1.6118	0.03261	0
1.8615	0.03261	0
2.11881	0.03261	0
2.381	0.03261	0
2.64529	0.03261	0
2.90888	0.03261	0
3.16898	0.03261	0
3.42282	0.03261	0
3.66772	0.03261	0
3.90108	0.03261	0
4.12043	0.03261	0
4.32344	0.03261	0
4.50796	0.03261	0
4.67203	0.03261	0
4.81393	0.03261	0
4.93213	0.03261	0
5.02539	0.03261	0
5.09272	0.03261	0
5.1334	0.03261	0
0.03282	0.08462	0
0.05991	0.08462	0
0.1138	0.08462	0
0.19391	0.08462	0
0.29941	0.08462	0
0.42917	0.08462	0
0.58182	0.08462	0
0.75574	0.08462	0
0.94908	0.08462	0
1.15979	0.08462	0
1.38565	0.08462	0
1.62426	0.08462	0
1.87308	0.08462	0
2.12948	0.08462	0
2.39075	0.08462	0
2.65411	0.08462	0
2.91677	0.08462	0
3.17595	0.08462	0
3.4289	0.08462	0
3.67294	0.08462	0
3.90548	0.08462	0
4.12406	0.08462	0
4.32635	0.08462	0
4.51023	0.08462	0
4.67372	0.08462	0
4.81512	0.08462	0
4.9329	0.08462	0
5.02583	0.08462	0
5.09293	0.08462	0
5.13347	0.08462	0
0.05979	0.16222	0
0.08674	0.16222	0
0.14034	0.16222	0
0.22004	0.16222	0
0.32498	0.16222	0
0.45406	0.16222	0
0.6059	0.16222	0
0.7789	0.16222	0
0.97122	0.16222	0
1.18083	0.16222	0
1.40549	0.16222	0
1.64284	0.16222	0
1.89036	0.16222	0
2.14541	0.16222	0
2.4053	0.16222	0
2.66727	0.16222	0
2.92855	0.16222	0
3.18637	0.16222	0
3.43798	0.16222	0
3.68073	0.16222	0
3.91205	0.16222	0
4.12947	0.16222	0
4.33071	0.16222	0
4.51361	0.16222	0
4.67625	0.16222	0
4.81689	0.16222	0
4.93406	0.16222	0
5.0265	0.16222	0
5.09324	0.16222	0
5.13357	0.16222	0
0.09549	0.26495	0
0.12225	0.26495	0
0.17548	0.26495	0
0.25462	0.26495	0
0.35882	0.26495	0
0.48699	0.26495	0
0.63777	0.26495	0
0.80956	0.26495	0
1.00053	0.26495	0
1.20867	0.26495	0
1.43176	0.26495	0
1.66745	0.26495	0
1.91322	0.26495	0
2.16649	0.26495	0
2.42456	0.26495	0
2.68469	0.26495	0
2.94414	0.26495	0
3.20015	0.26495	0
3.45	0.26495	0
3.69105	0.26495	0
3.92074	0.26495	0
4.13664	0.26495	0
4.33646	0.26495	0
4.51809	0.26495	0
4.67958	0.26495	0
4.81924	0.26495	0
4.93559	0.26495	0
5.02738	0.26495	0
5.09365	0.26495	0
5.1337	0.26495	0
0.1397	0.39216	0
0.16623	0.39216	0
0.21899	0.39216	0
0.29744	0.39216	0
0.40073	0.39216	0
0.52778	0.39216	0
0.67724	0.39216	0
0.84753	0.39216	0
1.03683	0.39216	0
1.24315	0.39216	0
1.46429	0.39216	0
1.69791	0.39216	0
1.94154	0.39216	0
2.19259	0.39216	0
2.44841	0.39216	0
2.70627	0.39216	0
2.96345	0.39216	0
3.21722	0.39216	0
3.46488	0.39216	0
3.70383	0.39216	0
3.93151	0.39216	0
4.14552	0.39216	0
4.3436	0.39216	0
4.52363	0.39216	0
4.68371	0.39216	0
4.82215	0.39216	0
4.93748	0.39216	0
5.02847	0.39216	0
5.09416	0.39216	0
5.13386	0.39216	0
0.19216	0.54308	0
0.2184	0.54308	0
0.27061	0.54308	0
0.34824	0.54308	0
0.45045	0.54308	0
0.57617	0.54308	0
0.72407	0.54308	0
0.89257	0.54308	0
1.0799	0.54308	0
1.28405	0.54308	0
1.50288	0.54308	0
1.73406	0.54308	0
1.97514	0.54308	0
2.22356	0.54308	0
2.4767	0.54308	0
2.73186	0.54308	0
2.98635	0.54308	0
3.23746	0.54308	0
3.48254	0.54308	0
3.71898	0.54308	0
3.94429	0.54308	0
4.15606	0.54308	0
4.35206	0.54308	0
4.53021	0.54308	0
4.68862	0.54308	0
4.82561	0.54308	0
4.93973	0.54308	0
5.02977	0.54308	0
5.09477	0.54308	0
5.13405	0.54308	0
0.25252	0.71678	0
0.27845	0.71678	0
0.33002	0.71678	0
0.4067	0.71678	0
