0.00E+00	4.44E+01
3.33E-02	2.99E+01
6.67E-02	2.37E+00
1.00E-01	-2.34E+01
1.33E-01	-3.53E+01
1.67E-01	-3.52E+01
2.00E-01	-2.26E+01
2.33E-01	0.00E+00
2.67E-01	3.33E+01
3.00E-01	4.44E+01
3.33E-01	4.41E+01
3.67E-01	2.86E+01
4.00E-01	1.38E-01
4.33E-01	-2.36E+01
4.67E-01	-3.46E+01
5.00E-01	-3.69E+01
5.33E-01	-2.59E+01
5.67E-01	0.00E+00
6.00E-01	3.24E+01
6.33E-01	4.40E+01
6.67E-01	4.25E+01
7.00E-01	2.45E+01
7.33E-01	-3.18E+00
7.67E-01	-2.64E+01
8.00E-01	-3.60E+01
8.33E-01	-3.65E+01
8.67E-01	-2.59E+01
9.00E-01	1.38E+00
9.33E-01	3.26E+01
9.67E-01	4.37E+01
1.00E+00	4.44E+01
