0.00	69.91
0.03	66.69
0.07	46.26
0.10	16.23
0.13	-16.24
0.17	-35.04
0.20	-46.18
0.23	-55.45
0.27	-62.71
0.30	-65.08
0.33	-65.39
0.37	-66.05
0.40	-66.16
0.43	-66.94
0.47	-67.67
0.50	-68.46
0.53	-63.23
0.57	-47.60
0.60	-14.28
0.63	21.00
0.67	44.25
0.70	54.62
0.73	60.67
0.77	66.63
0.80	67.93
0.83	67.52
0.87	68.61
0.90	69.09
0.93	68.48
0.97	70.19
1.00	69.68
1.03	66.31
1.07	49.10
1.10	19.04
1.13	-12.13
1.17	-15.92
1.20	-43.97
1.23	-54.43
1.27	-62.75
1.30	-65.24
1.33	-65.32
1.37	-65.85
1.40	-66.87
1.43	-67.31
1.47	-67.11
1.50	-68.21
1.53	-63.93
1.57	-44.71
1.60	-34.02
1.63	23.32
1.67	42.68
1.70	53.91
1.73	59.57
1.77	65.76
1.80	67.65
1.83	68.52
1.87	68.82
1.90	68.74
1.93	69.03
1.97	70.41
2.00	70.96
2.03	65.04
2.07	45.61
2.10	14.56
2.13	-15.65
2.17	-34.75
2.20	-47.93
2.23	-56.20
2.27	-62.08
2.30	-63.55
2.33	-65.15
2.37	-65.38
2.40	-66.23
2.43	-66.33
2.47	-67.41
2.50	-68.07
2.53	-65.14
2.57	-47.79
2.60	-16.90
2.63	18.46
2.67	43.40
2.70	54.18
2.73	59.44
2.77	66.27
2.80	68.70
2.83	67.70
2.87	68.35
2.90	69.30
2.93	69.69
2.97	70.28
3.00	73.14
