0.007235515743	0.005611020447
0.01431875199	0.01203762692
0.0179283253	0.01501876788
0.02153729666	0.01757403157
0.02514621786	0.02009380548
0.02875513906	0.0226135794
0.03236370913	0.02488492489
0.03597197822	0.02694333175
0.03958079909	0.02939212612
0.04318946948	0.03173445116
0.04679778873	0.0338283478
0.05040580701	0.03570930579
0.05401397578	0.0376967331
0.05762254584	0.0399680786
0.06123136672	0.04241687296
0.06483983646	0.04461723892
0.06844740328	0.04617878895
0.07205517074	0.04788229807
0.07566283789	0.04951482765
0.07927105682	0.05153774473
0.08287912526	0.0534541925
0.08679554716	0.05613367039
0.09345013676	0.06042793297
0.09909848717	0.0629716484
0.1025602738	0.06445602226
0.1061686432	0.06658540866
0.1100455196	0.06895511153
0.1133858837	0.07119907921
0.1169940023	0.07315101674
0.120602773	0.07556432134
0.1242109919	0.07758723842
0.1278196121	0.07989407369
0.1314281822	0.08216541919
0.1350375549	0.08500460106
0.1386467269	0.08770182384
0.1422556481	0.09022159776
0.1458651211	0.09313175918
0.1494747445	0.09614838992
0.1530845687	0.09930697975
0.1566945934	0.1026075287
0.160304568	0.1058725878
0.163914643	0.1092086265
0.167525069	0.1127930937
0.1711352443	0.1162001119
0.1747457707	0.1198555586
0.1783563974	0.1235819848
0.1819673752	0.1275568394
0.1855788547	0.1318865918
0.1928026163	0.1411139328
0.1964142964	0.1455856443
0.2000258762	0.1499863762
0.2036380078	0.1547774956
0.2072508416	0.1600654718
0.2108637256	0.1653889379
0.2144772617	0.1711737709
0.2180904467	0.1767101756
0.2217041333	0.182601478
0.2253176193	0.1883508213
0.2288876822	0.1942970145
0.2327572289	0.2012183991
0.2397414959	0.2132646422
0.2433898145	0.2204690662
0.2470058588	0.2280283879
0.2506211004	0.2350198733
0.2542365427	0.2421533178
0.2578521856	0.2494287213
0.261468882	0.2574494101
0.2650851269	0.2651506909
0.2687012714	0.2727809922
0.2721540878	0.280801681
0.2758316039	0.2872580898
0.2787146553	0.2961941027
0.2823048182	0.302834176
0.2858772645	0.3129936355
0.289537269	0.3223500658
0.2928869221	0.3312817887
0.2960430443	0.3392817297
0.2990319031	0.3481156413
0.3020318186	0.3559382633
0.3052692484	0.366166416
0.3084334433	0.3742716043
0.3116289207	0.3824244291
0.3144851417	0.3912124538
0.3174153119	0.4003803776
0.3200810476	0.4081828283
0.3230438705	0.4173684168
0.3258899423	0.4257961941
0.328640815	0.4350736384
0.3314875035	0.4439377312
0.3342386684	0.4534218513
0.337020007	0.4620878799
0.3397337795	0.4709203972
0.3421264641	0.4786760957
0.3447169519	0.4872434749
0.3473080881	0.4962695594
0.34965864	0.5051350738
0.3520087399	0.5136808422
0.3545559241	0.5225296257
0.3569069201	0.5317093091
0.3592130244	0.5400468709
0.3615195623	0.5486911657
0.3638702666	0.5576645014
0.3664177083	0.5666954657
0.3688129679	0.5762729726
0.3714050765	0.5859871151
0.3739975347	0.595948503
0.3763484544	0.6050742757
0.3786558594	0.6143320366
0.3809375882	0.6232616146
0.3829668817	0.631970259
0.385222619	0.6403485755
0.3872523369	0.649357518
0.389370213	0.6583064009
0.3914874949	0.6668348664
0.3935172128	0.6758438089
0.395634668	0.6844948962
0.3975979715	0.6927314811
0.3994280483	0.7015743496
0.4014317545	0.7100177307
0.4035880433	0.7193870309
0.4058204359	0.729086659
0.4078376573	0.7381731785
0.4099561029	0.7475249613
0.4119610507	0.7568467142
0.413790237	0.7650596393
0.4157542929	0.7738285708
0.4175690477	0.7823715508
0.4193840691	0.791103218
0.4211991825	0.7998999499
0.4231539384	0.8093863663
0.4250100718	0.818826646
0.4269743702	0.8277671115
0.4289544027	0.8372990731
0.4307997957	0.8464376898
0.4327197047	0.8555940513
0.4345504252	0.8648923719
0.4362718924	0.8741906926
0.4383312523	0.8836309723
0.4401615214	0.892609885
0.441827755	0.9014787793
0.4434937979	0.9102128126
0.4452938994	0.9189291009
0.4469750061	0.9277802504
0.4489259655	0.9378238563
0.4510343764	0.948994945
0.4528892126	0.9591390142
0.4545401517	0.9677275394
0.456191477	0.9765893358
0.4578428576	0.985490171
0.4594936863	0.9940006186
0.4611757311	1.003515427
0.4630969442	1.013594523
0.4647785676	1.022811217
0.4664305551	1.032141478
0.468082046	1.041120391
0.4697337576	1.050255458
0.4713862969	1.059976107
0.4730687429	1.069774834
0.4748553106	1.079456444
0.4765070222	1.088591512
0.4782938909	1.098486061
0.4801258655	1.108671626
0.4817928415	1.118065769
0.4833133939	1.127161797
0.4852616621	1.13740947
0.4872105372	1.148086568
0.4885672036	1.157178259
0.4903375901	1.16595212
0.4919530143	1.175765042
0.4937602267	1.187253589
0.4958743396	1.196406782
