0.006315629103	0.004184418523
0.009926259236	0.007724327811
0.01353541157	0.01053087955
0.0171439196	0.01301769754
0.02075210549	0.01534464867
0.02436018399	0.01761831083
0.02796876361	0.0201406548
0.03157677053	0.022378791
0.03518441949	0.02443929733
0.03879228323	0.02660638159
0.04240025435	0.0288267548
0.04600783173	0.03085173516
0.04961515855	0.03275237463
0.05322248536	0.0346530141
0.05682977639	0.03653589058
0.06043678106	0.03827666318
0.0640439289	0.04008848772
0.06765093357	0.04182926031
0.07125815301	0.04367661082
0.07486547982	0.04557725029
0.0784724129	0.04728249691
0.08207952496	0.04907655847
0.08568627906	0.05069299016
0.08929314055	0.05236271082
0.09289993046	0.0539969055
0.09673304578	0.05539881499
0.1037204433	0.05897054149
0.1075545003	0.06083975414
0.1144049762	0.06420026052
0.1181496074	0.06650204742
0.1217567553	0.06831387196
0.1253637957	0.07007240754
0.1289709078	0.07186646909
0.1325782704	0.07378487155
0.1361860983	0.07593419281
0.1397938189	0.07803022512
0.1434014321	0.08007296848
0.1470094748	0.08232886766
0.1506174459	0.08454924087
0.154225775	0.08694724393
0.1578342114	0.08939853596
0.1614429342	0.09199193186
0.1650515496	0.09453203882
0.1686600935	0.0970366198
0.1722688878	0.09966554168
0.1758781118	0.1025076194
0.1794875505	0.105456275
0.1830972039	0.1085115085
0.18670675	0.1115134531
0.1903165466	0.1146397386
0.1939263791	0.1177837871
0.1975367126	0.1211765173
0.2011471177	0.1246047736
0.2047579524	0.1282461856
0.2083686081	0.1317987828
0.2119800155	0.1357244026
0.2155909576	0.1394191036
0.2192027945	0.1435578793
0.2228145598	0.147661129
0.2264260388	0.1516222748
0.2300381978	0.1559209173
0.2334862466	0.1600632456
0.2369351759	0.1646425433
0.240308264	0.1685326371
0.2434488732	0.1728223982
0.2467879838	0.1770931275
0.2501169566	0.1817518511
0.2534289218	0.1864859405
0.2564465691	0.1907008433
0.2596476593	0.1953763149
0.2624700104	0.1994414164
0.2654567564	0.2038496322
0.2684914166	0.2084471108
0.2713712911	0.2127342597
0.2740592455	0.2174086024
0.2766448933	0.2216771219
0.2790339161	0.2259106335
0.2816199642	0.2303778023
0.2845195937	0.2349056005
0.2871841708	0.2395909238
0.2895529874	0.2438607226
0.2921391618	0.24839058
0.2947255855	0.2530441862
0.2970713159	0.2574693689
0.2994171662	0.2619540998
0.3019600884	0.2666956328
0.3043061243	0.2712724775
0.306652089	0.2758139654
0.3091950637	0.2805815508
0.3115415515	0.2853826321
0.3138441074	0.2900581037
0.3161209622	0.2944845031
0.3181456576	0.2988282362
0.3203973888	0.3032922112
0.3223969	0.3076434595
0.324396381	0.3119796776
0.3265093041	0.316338441
0.3286479242	0.3209441294
0.3309254777	0.3257172974
0.3327759423	0.329998177
0.3347730017	0.3342694918
0.3371315594	0.3390458806
0.3390120443	0.3432831139
0.3408926642	0.3475873391
0.3434095152	0.3525512478
0.345428568	0.3574295557
0.3472391231	0.3617998423
0.3492144446	0.3666520979
0.3511893068	0.3712763952
0.3530001243	0.3757769436
0.3548109484	0.3802807487
0.3567861059	0.3850515906
0.3586267509	0.3895752309
0.3606978497	0.3942100038
0.3625468097	0.3988810617
0.3640447748	0.4033060188
0.3658407316	0.4078213698
0.3674872289	0.4120613945
0.3692985648	0.4168192102
0.3712745754	0.4220134033
0.3730853667	0.4265009255
0.3748963483	0.4310828877
0.376871998	0.4360979707
0.3785187938	0.4404861682
0.3800313903	0.4447825904
0.381947144	0.4496318855
0.3836242955	0.454305327
0.3852715802	0.4589361374
0.3870678235	0.4635935922
0.3885662022	0.4682238105
0.3902429683	0.4727060039
0.3921589368	0.4776618769
0.3936903179	0.4822486745
0.3954502382	0.4867796174
0.3968356472	0.4915081242
0.3987484049	0.4963485378
0.4004255688	0.5010280977
0.4017448123	0.5054352918
0.4033919876	0.5100118264
0.4050700949	0.5151595397
0.4071173133	0.5204488102
0.4087956973	0.5255064788
0.4099838432	0.5298832785
0.4117806914	0.5348409278
0.4133769655	0.5392816742
0.4148275777	0.5438538667
0.4160962468	0.5482875079
0.4176306824	0.5530764089
0.4191831584	0.5579505722
0.4208613874	0.5631586796
0.422658547	0.5682708668
0.4239925159	0.5725961538
0.4255849265	0.5770901892
0.427422535	0.5825700703
0.4291301082	0.5875614693
0.4309131489	0.5930565758
